S,0,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,210,220,230,240,250,260,270,280,290,300,310,320,330,340,350,360,370,380,390,400,410,420,430,440,450,460,470,480,490,500,510,520,530,540,550,560,570,580,590,600,610,620,630,640,650,660,670,680,690,700,710,720,730,740,750,760,770,780,790,800,810,820,830,840,850,860,870,880,890,900,910,920,930,940,950,960,970,980,990,1000,1010,1020,1030,1040,1050,1060,1070,1080,1090,1100,1110,1120,1130,1140,1150,1160,1170,1180,1190,1200,1210,1220,1230,1240,1250,1260,1270,1280,1290,1300,1310,1320,1330,1340,1350,1360,1370,1380,1390,1400,1410,1420,1430,1440,1450,1460,1470,1480,1490,1500,1510,1520,1530,1540,1550,1560,1570,1580,1590,1600,1610,1620,1630,1640,1650,1660,1670,1680,1690,1700,1710,1720,1730,1740,1750,1760,1770,1780,1790,1800,1810,1820,1830,1840,1850,1860,1870,1880,1890,1900,1910,1920,1930,1940,1950,1960,1970,1980,1990,2000
60,15.304,15.312,15.337,15.379,15.437,15.511,15.601,15.706,15.828,15.964,16.114,16.279,16.458,16.649,16.854,17.071,17.299,17.539,17.79,18.051,18.322,18.603,18.892,19.19,19.496,19.81,20.625,21.48,22.369,23.289,24.236,25.205,26.194,27.2,28.221,29.255,30.3,31.355,32.418,33.489,34.566,35.649,36.737,37.829,38.924,40.023,41.124,42.228,43.335,44.443,45.552,46.664,47.776,48.89,50.004,51.12,53.353,55.588,57.826,60.065,62.305,64.546,66.788,69.03,71.273,73.516,75.759,78.003,80.246,82.49,84.733,86.977,89.221,91.464,93.707,95.95,98.193,100.435,102.678,104.921,107.163,109.405,111.647,113.89,116.132,118.374,120.616,122.858,125.099,127.339,129.58,131.82,134.06,136.3,138.54,140.78,143.021,145.261,147.501,149.741,151.981,154.221,156.461,158.7,160.94,163.18,165.42,167.659,169.899,172.139,174.378,176.618,178.857,181.096,183.335,185.575,187.814,190.053,192.292,194.531,196.769,199.008,201.247,203.485,205.724,207.962,210.2,212.438,214.674,216.911,219.147,221.383,223.62,225.856,228.092,230.317,232.535,234.752,236.969,239.184,241.397,243.61,245.823,248.035,250.248,252.46,254.668,256.873,259.073,261.27,263.462,265.645,267.828,270.011,272.194,274.375,276.552,278.729,280.903,283.076,285.247,287.418,289.588,291.757,293.922,296.086,298.248,300.411,302.574,304.734,306.892,309.05,311.206,313.363,315.518,317.671,319.823,321.974,324.125,326.275,328.423,330.572,332.719,334.866,337.013,339.16,341.302,343.434,345.556,347.678,349.793,351.906,354.014,356.121,358.227,360.331,362.435,364.539,366.643,368.744,370.843,372.942,375.042,377.138,379.228,381.316,383.4,385.481,387.56,389.638,391.716,393.794,395.871,397.944,400.016,402.084,404.15,406.214,408.278,410.342,412.406,414.469,416.532,418.594,420.647,422.68,424.713,426.744,428.772,430.796,432.82,434.842,436.863,438.884,440.904,442.924
65,16.436,16.443,16.466,16.504,16.557,16.625,16.708,16.805,16.916,17.041,17.18,17.332,17.496,17.674,17.863,18.064,18.277,18.5,18.734,18.978,19.232,19.495,19.766,20.047,20.335,20.631,21.402,22.215,23.063,23.944,24.852,25.785,26.74,27.714,28.705,29.71,30.728,31.758,32.798,33.846,34.903,35.966,37.035,38.11,39.189,40.273,41.36,42.451,43.545,44.641,45.74,46.841,47.943,49.048,50.154,51.261,53.479,55.701,57.926,60.154,62.384,64.616,66.849,69.084,71.32,73.556,75.793,78.031,80.269,82.508,84.746,86.986,89.225,91.464,93.704,95.944,98.183,100.423,102.663,104.903,107.143,109.383,111.622,113.862,116.102,118.342,120.582,122.822,125.061,127.301,129.541,131.781,134.02,136.26,138.499,140.739,142.979,145.218,147.457,149.697,151.936,154.175,156.415,158.654,160.893,163.132,165.371,167.61,169.849,172.088,174.326,176.565,178.804,181.042,183.281,185.519,187.757,189.996,192.233,194.47,196.707,198.943,201.179,203.416,205.652,207.889,210.125,212.361,214.597,216.833,219.062,221.281,223.499,225.717,227.934,230.15,232.365,234.578,236.791,239.004,241.216,243.428,245.641,247.849,250.055,252.256,254.455,256.65,258.839,261.022,263.205,265.388,267.571,269.751,271.928,274.105,276.279,278.452,280.624,282.794,284.965,287.133,289.299,291.463,293.625,295.788,297.951,300.112,302.27,304.428,306.585,308.741,310.897,313.05,315.203,317.354,319.504,321.655,323.804,325.952,328.1,330.247,332.394,334.54,336.687,338.822,340.948,343.069,345.188,347.302,349.413,351.521,353.628,355.732,357.836,359.94,362.045,364.147,366.248,368.347,370.446,372.545,374.639,376.728,378.815,380.898,382.979,385.058,387.136,389.214,391.292,393.368,395.441,397.511,399.579,401.645,403.709,405.773,407.837,409.9,411.963,414.026,416.088,418.138,420.17,422.203,424.234,426.262,428.286,430.31,432.331,434.352,436.373,438.394,440.414,442.433
70,17.567,17.574,17.595,17.63,17.679,17.742,17.818,17.907,18.01,18.126,18.254,18.395,18.548,18.713,18.889,19.077,19.275,19.484,19.703,19.932,20.17,20.417,20.673,20.937,21.209,21.489,22.221,22.994,23.804,24.647,25.52,26.419,27.341,28.283,29.244,30.222,31.213,32.218,33.234,34.26,35.295,36.339,37.389,38.447,39.509,40.577,41.65,42.727,43.808,44.892,45.979,47.068,48.161,49.255,50.352,51.45,53.652,55.859,58.071,60.287,62.506,64.728,66.952,69.178,71.406,73.635,75.866,78.097,80.33,82.563,84.797,87.031,89.266,91.502,93.738,95.974,98.21,100.447,102.684,104.921,107.159,109.396,111.634,113.871,116.109,118.347,120.585,122.823,125.061,127.299,129.537,131.775,134.013,136.251,138.489,140.728,142.966,145.204,147.442,149.68,151.918,154.156,156.394,158.631,160.869,163.106,165.342,167.579,169.816,172.052,174.289,176.525,178.761,180.998,183.234,185.47,187.707,189.943,192.179,194.415,196.651,198.887,201.123,203.359,205.588,207.812,210.035,212.255,214.473,216.69,218.908,221.125,223.34,225.554,227.767,229.98,232.193,234.405,236.617,238.83,241.038,243.244,245.446,247.646,249.843,252.036,254.222,256.405,258.588,260.771,262.953,265.133,267.31,269.487,271.66,273.834,276.005,278.175,280.346,282.515,284.681,286.844,289.007,291.17,293.333,295.494,297.653,299.81,301.967,304.124,306.28,308.434,310.586,312.738,314.888,317.039,319.188,321.337,323.485,325.632,327.779,329.926,332.072,334.211,336.343,338.465,340.586,342.702,344.815,346.924,349.031,351.137,353.241,355.345,357.45,359.554,361.655,363.755,365.854,367.954,370.051,372.143,374.232,376.317,378.4,380.48,382.559,384.637,386.715,388.792,390.867,392.94,395.01,397.077,399.142,401.206,403.27,405.334,407.397,409.46,411.523,413.585,415.631,417.663,419.696,421.726,423.754,425.778,427.802,429.823,431.844,433.865,435.885,437.906,439.925,441.944
75,18.699,18.705,18.725,18.757,18.802,18.86,18.931,19.014,19.11,19.217,19.337,19.468,19.611,19.765,19.93,20.105,20.291,20.487,20.692,20.907,21.132,21.365,21.606,21.856,22.114,22.379,23.074,23.811,24.585,25.393,26.232,27.098,27.988,28.9,29.833,30.782,31.748,32.728,33.72,34.724,35.738,36.761,37.793,38.832,39.878,40.93,41.988,43.05,44.117,45.188,46.263,47.341,48.422,49.506,50.593,51.682,53.866,56.057,58.255,60.457,62.664,64.875,67.089,69.306,71.525,73.746,75.969,78.194,80.42,82.647,84.875,87.104,89.334,91.565,93.796,96.028,98.26,100.493,102.727,104.96,107.194,109.428,111.663,113.898,116.132,118.367,120.603,122.838,125.073,127.309,129.544,131.78,134.016,136.251,138.487,140.723,142.959,145.194,147.43,149.666,151.902,154.138,156.373,158.609,160.845,163.081,165.316,167.552,169.788,172.023,174.259,176.494,178.73,180.965,183.2,185.435,187.668,189.895,192.122,194.347,196.571,198.794,201.016,203.236,205.454,207.672,209.889,212.106,214.322,216.537,218.75,220.963,223.176,225.388,227.601,229.813,232.025,234.232,236.438,238.641,240.841,243.04,245.234,247.425,249.609,251.792,253.975,256.158,258.339,260.519,262.696,264.872,267.046,269.219,271.39,273.561,275.731,277.9,280.066,282.23,284.393,286.556,288.718,290.88,293.039,295.197,297.354,299.51,301.666,303.821,305.974,308.125,310.276,312.426,314.577,316.725,318.873,321.02,323.168,325.314,327.461,329.604,331.738,333.863,335.984,338.104,340.218,342.33,344.437,346.544,348.649,350.753,352.857,354.961,357.065,359.166,361.265,363.364,365.464,367.559,369.65,371.738,373.822,375.903,377.984,380.062,382.14,384.218,386.295,388.369,390.442,392.511,394.577,396.642,398.706,400.77,402.834,404.897,406.96,409.023,411.085,413.126,415.158,417.191,419.221,421.248,423.272,425.296,427.317,429.339,431.359,433.379,435.4,437.419,439.438,441.455
80,19.83,19.836,19.854,19.884,19.926,19.981,20.046,20.124,20.213,20.314,20.426,20.548,20.682,20.826,20.981,21.146,21.32,21.505,21.698,21.901,22.113,22.333,22.562,22.798,23.043,23.295,23.956,24.659,25.4,26.175,26.981,27.816,28.676,29.559,30.463,31.386,32.326,33.281,34.25,35.232,36.225,37.228,38.241,39.262,40.29,41.326,42.368,43.415,44.468,45.526,46.588,47.654,48.723,49.796,50.872,51.951,54.117,56.291,58.473,60.661,62.855,65.054,67.257,69.463,71.673,73.885,76.1,78.317,80.535,82.756,84.978,87.201,89.425,91.65,93.877,96.104,98.332,100.56,102.789,105.019,107.249,109.48,111.711,113.942,116.174,118.406,120.638,122.87,125.103,127.336,129.569,131.802,134.035,136.269,138.502,140.736,142.97,145.203,147.437,149.671,151.905,154.139,156.373,158.607,160.839,163.07,165.299,167.527,169.755,171.983,174.211,176.438,178.665,180.891,183.116,185.339,187.562,189.785,192.006,194.225,196.443,198.661,200.878,203.095,205.311,207.526,209.74,211.953,214.166,216.379,218.591,220.803,223.016,225.227,227.433,229.639,231.842,234.042,236.241,238.437,240.63,242.817,245.0,247.183,249.366,251.549,253.73,255.909,258.086,260.262,262.435,264.609,266.78,268.95,271.121,273.29,275.455,277.619,279.782,281.945,284.108,286.269,288.429,290.586,292.744,294.9,297.056,299.211,301.364,303.516,305.667,307.817,309.968,312.116,314.264,316.412,318.559,320.706,322.853,324.998,327.134,329.264,331.386,333.507,335.623,337.737,339.846,341.953,344.06,346.164,348.268,350.372,352.476,354.578,356.678,358.778,360.877,362.975,365.069,367.158,369.245,371.329,373.41,375.489,377.567,379.645,381.723,383.8,385.873,387.945,390.014,392.079,394.144,396.208,398.272,400.336,402.399,404.462,406.524,408.586,410.623,412.655,414.688,416.718,418.745,420.769,422.792,424.813,426.835,428.855,430.875,432.896,434.915,436.933,438.95,440.967
85,20.96,20.966,20.983,21.011,21.051,21.101,21.163,21.236,21.319,21.414,21.519,21.634,21.76,21.895,22.041,22.196,22.361,22.535,22.718,22.91,23.11,23.319,23.536,23.76,23.993,24.232,24.862,25.534,26.243,26.987,27.763,28.568,29.399,30.254,31.131,32.028,32.942,33.873,34.819,35.779,36.75,37.733,38.726,39.729,40.74,41.759,42.784,43.817,44.855,45.899,46.948,48.001,49.059,50.12,51.185,52.253,54.399,56.555,58.721,60.893,63.073,65.259,67.449,69.644,71.843,74.046,76.251,78.459,80.67,82.882,85.097,87.313,89.531,91.75,93.97,96.191,98.414,100.637,102.861,105.086,107.311,109.537,111.763,113.99,116.218,118.445,120.673,122.901,125.13,127.358,129.587,131.816,134.045,136.273,138.501,140.729,142.957,145.185,147.414,149.642,151.87,154.097,156.324,158.551,160.778,163.004,165.231,167.456,169.679,171.903,174.126,176.349,178.571,180.792,183.011,185.229,187.447,189.664,191.881,194.098,196.314,198.529,200.743,202.956,205.169,207.382,209.594,211.806,214.019,216.231,218.439,220.645,222.851,225.053,227.253,229.452,231.649,233.842,236.033,238.217,240.4,242.583,244.766,246.948,249.129,251.307,253.483,255.659,257.832,260.006,262.176,264.347,266.517,268.686,270.851,273.015,275.178,277.341,279.504,281.665,283.825,285.983,288.14,290.296,292.453,294.608,296.761,298.913,301.064,303.215,305.365,307.514,309.662,311.81,313.957,316.104,318.251,320.397,322.536,324.668,326.792,328.913,331.033,333.147,335.259,337.366,339.474,341.579,343.683,345.787,347.891,349.995,352.096,354.196,356.295,358.394,360.491,362.583,364.672,366.757,368.84,370.921,372.999,375.077,377.155,379.233,381.309,383.382,385.453,387.52,389.586,391.651,393.714,395.778,397.842,399.905,401.968,404.03,406.091,408.124,410.156,412.189,414.218,416.245,418.269,420.292,422.313,424.334,426.355,428.375,430.395,432.415,434.433,436.45,438.466,440.475
90,22.089,22.094,22.11,22.137,22.174,22.222,22.28,22.348,22.427,22.516,22.614,22.723,22.842,22.97,23.107,23.254,23.41,23.574,23.748,23.929,24.119,24.318,24.524,24.737,24.958,25.187,25.788,26.43,27.11,27.825,28.572,29.348,30.152,30.979,31.83,32.701,33.591,34.498,35.421,36.359,37.309,38.272,39.246,40.229,41.223,42.224,43.234,44.25,45.274,46.303,47.338,48.378,49.423,50.473,51.526,52.583,54.708,56.845,58.993,61.149,63.313,65.485,67.662,69.844,72.032,74.223,76.418,78.617,80.818,83.022,85.228,87.436,89.646,91.858,94.071,96.286,98.502,100.719,102.937,105.155,107.375,109.595,111.816,114.038,116.26,118.482,120.705,122.928,125.152,127.375,129.599,131.823,134.047,136.271,138.495,140.718,142.941,145.165,147.388,149.611,151.834,154.058,156.28,158.503,160.725,162.946,165.167,167.386,169.605,171.823,174.042,176.259,178.476,180.693,182.91,185.125,187.34,189.554,191.767,193.98,196.193,198.406,200.618,202.83,205.043,207.255,209.462,211.668,213.874,216.078,218.28,220.479,222.678,224.875,227.068,229.26,231.446,233.629,235.812,237.995,240.178,242.359,244.539,246.716,248.893,251.067,253.241,255.413,257.584,259.754,261.925,264.092,266.258,268.422,270.585,272.747,274.91,277.072,279.231,281.389,283.547,285.703,287.859,290.014,292.168,294.32,296.471,298.621,300.772,302.921,305.069,307.217,309.364,311.511,313.658,315.804,317.945,320.08,322.207,324.328,326.449,328.564,330.678,332.787,334.895,337.002,339.106,341.21,343.314,345.418,347.521,349.621,351.721,353.82,355.919,358.013,360.104,362.192,364.276,366.358,368.438,370.516,372.594,374.672,376.75,378.824,380.897,382.967,385.034,387.099,389.163,391.227,393.291,395.354,397.418,399.48,401.543,403.598,405.63,407.663,409.695,411.724,413.75,415.774,417.797,419.818,421.84,423.86,425.88,427.9,429.92,431.938,433.955,435.971,437.979,439.979
95,23.216,23.221,23.236,23.261,23.296,23.341,23.396,23.46,23.535,23.619,23.712,23.815,23.927,24.048,24.178,24.317,24.465,24.621,24.786,24.958,25.139,25.328,25.524,25.727,25.938,26.156,26.731,27.346,27.999,28.686,29.405,30.154,30.931,31.732,32.557,33.404,34.269,35.153,36.054,36.969,37.899,38.841,39.796,40.761,41.736,42.72,43.713,44.714,45.722,46.737,47.758,48.785,49.817,50.853,51.895,52.941,55.044,57.16,59.289,61.428,63.576,65.732,67.895,70.065,72.239,74.419,76.603,78.791,80.982,83.176,85.373,87.573,89.775,91.979,94.184,96.392,98.6,100.81,103.022,105.234,107.447,109.661,111.876,114.092,116.308,118.525,120.742,122.96,125.178,127.396,129.615,131.833,134.052,136.271,138.489,140.708,142.927,145.145,147.364,149.583,151.801,154.018,156.235,158.452,160.669,162.886,165.103,167.319,169.535,171.75,173.964,176.178,178.391,180.604,182.817,185.03,187.242,189.454,191.667,193.879,196.09,198.299,200.505,202.711,204.918,207.121,209.323,211.523,213.723,215.92,218.116,220.309,222.502,224.688,226.871,229.054,231.237,233.42,235.602,237.783,239.961,242.138,244.314,246.487,248.66,250.832,253.003,255.173,257.344,259.51,261.676,263.839,266.002,268.164,270.327,272.488,274.648,276.805,278.963,281.119,283.275,285.431,287.584,289.736,291.887,294.038,296.188,298.338,300.486,302.634,304.781,306.928,309.075,311.221,313.364,315.499,317.628,319.751,321.872,323.99,326.104,328.216,330.324,332.431,334.536,336.64,338.744,340.848,342.952,345.054,347.153,349.253,351.352,353.449,355.542,357.631,359.718,361.801,363.882,365.962,368.04,370.118,372.196,374.272,376.346,378.418,380.487,382.553,384.619,386.682,388.746,390.81,392.873,394.937,396.999,399.061,401.11,403.143,405.176,407.207,409.236,411.262,413.286,415.308,417.33,419.351,421.371,423.391,425.411,427.431,429.449,431.465,433.482,435.488,437.488,439.486
100,24.341,24.346,24.36,24.384,24.417,24.46,24.512,24.573,24.643,24.723,24.811,24.908,25.015,25.13,25.253,25.385,25.526,25.674,25.831,25.995,26.167,26.347,26.534,26.728,26.93,27.138,27.688,28.278,28.905,29.566,30.259,30.983,31.733,32.51,33.31,34.132,34.975,35.836,36.714,37.608,38.517,39.44,40.374,41.321,42.278,43.245,44.221,45.206,46.199,47.199,48.205,49.218,50.237,51.261,52.29,53.324,55.404,57.5,59.609,61.73,63.861,66.001,68.149,70.305,72.466,74.633,76.805,78.982,81.162,83.347,85.534,87.724,89.917,92.113,94.31,96.509,98.71,100.913,103.117,105.323,107.529,109.737,111.946,114.155,116.365,118.576,120.788,122.999,125.212,127.425,129.638,131.851,134.065,136.279,138.492,140.706,142.92,145.134,147.347,149.561,151.774,153.987,156.2,158.414,160.627,162.839,165.052,167.264,169.476,171.689,173.901,176.113,178.326,180.536,182.745,184.953,187.161,189.367,191.573,193.779,195.983,198.186,200.387,202.586,204.786,206.984,209.181,211.374,213.567,215.758,217.944,220.128,222.311,224.494,226.677,228.859,231.04,233.219,235.395,237.572,239.746,241.92,244.093,246.263,248.434,250.604,252.774,254.939,257.104,259.267,261.43,263.593,265.756,267.916,270.075,272.233,274.39,276.546,278.703,280.858,283.011,285.163,287.314,289.464,291.615,293.764,295.912,298.06,300.208,302.355,304.501,306.648,308.792,310.927,313.058,315.182,317.304,319.424,321.538,323.652,325.76,327.868,329.974,332.078,334.183,336.287,338.391,340.493,342.594,344.693,346.792,348.891,350.987,353.078,355.165,357.251,359.333,361.414,363.492,365.57,367.648,369.726,371.802,373.875,375.946,378.014,380.08,382.144,384.208,386.272,388.336,390.399,392.462,394.524,396.586,398.629,400.662,402.694,404.726,406.754,408.779,410.803,412.825,414.847,416.868,418.888,420.908,422.928,424.948,426.965,428.982,430.998,433.003,435.003,437.001,438.997
105,25.465,25.47,25.483,25.506,25.537,25.578,25.627,25.685,25.752,25.827,25.911,26.004,26.105,26.214,26.332,26.457,26.591,26.732,26.882,27.039,27.203,27.374,27.553,27.739,27.932,28.131,28.658,29.224,29.827,30.464,31.132,31.831,32.558,33.31,34.087,34.885,35.705,36.544,37.4,38.273,39.162,40.065,40.98,41.908,42.848,43.797,44.757,45.725,46.702,47.687,48.679,49.678,50.683,51.694,52.711,53.733,55.79,57.864,59.953,62.055,64.169,66.292,68.425,70.565,72.713,74.867,77.027,79.191,81.361,83.534,85.712,87.892,90.076,92.262,94.451,96.642,98.835,101.03,103.227,105.425,107.625,109.826,112.028,114.231,116.435,118.64,120.845,123.052,125.258,127.466,129.674,131.882,134.09,136.299,138.508,140.717,142.927,145.136,147.346,149.555,151.765,153.975,156.184,158.392,160.6,162.809,165.017,167.225,169.432,171.638,173.844,176.05,178.256,180.462,182.666,184.868,187.071,189.271,191.471,193.67,195.869,198.067,200.263,202.456,204.649,206.842,209.029,211.215,213.398,215.581,217.764,219.947,222.129,224.31,226.489,228.666,230.843,233.018,235.191,237.365,239.536,241.706,243.877,246.047,248.214,250.38,252.544,254.707,256.869,259.032,261.194,263.354,265.513,267.67,269.827,271.984,274.14,276.294,278.447,280.599,282.75,284.901,287.051,289.2,291.348,293.496,295.644,297.791,299.937,302.084,304.228,306.363,308.496,310.622,312.743,314.864,316.98,319.094,321.204,323.312,325.419,327.524,329.628,331.732,333.836,335.94,338.041,340.141,342.24,344.339,346.437,348.529,350.619,352.706,354.79,356.871,358.951,361.029,363.107,365.185,367.263,369.337,371.41,373.479,375.547,377.612,379.677,381.74,383.804,385.868,387.931,389.994,392.056,394.118,396.153,398.186,400.219,402.249,404.277,406.302,408.326,410.348,412.369,414.39,416.41,418.431,420.451,422.469,424.487,426.504,428.52,430.524,432.523,434.521,436.517,438.505
110,26.588,26.592,26.605,26.626,26.656,26.695,26.741,26.796,26.86,26.932,27.012,27.1,27.196,27.301,27.413,27.532,27.66,27.795,27.938,28.088,28.245,28.409,28.58,28.758,28.942,29.134,29.639,30.183,30.763,31.377,32.022,32.698,33.401,34.13,34.884,35.66,36.458,37.275,38.11,38.963,39.831,40.714,41.611,42.521,43.442,44.375,45.317,46.27,47.231,48.201,49.178,50.163,51.154,52.152,53.156,54.165,56.199,58.252,60.32,62.403,64.498,66.604,68.721,70.846,72.979,75.12,77.266,79.419,81.576,83.739,85.905,88.076,90.25,92.427,94.606,96.789,98.974,101.161,103.35,105.54,107.733,109.926,112.122,114.318,116.515,118.714,120.913,123.113,125.314,127.516,129.718,131.92,134.124,136.327,138.531,140.734,142.939,145.143,147.347,149.552,151.756,153.96,156.164,158.368,160.571,162.773,164.976,167.178,169.381,171.583,173.783,175.983,178.182,180.382,182.581,184.778,186.976,189.172,191.365,193.558,195.752,197.943,200.131,202.317,204.501,206.684,208.867,211.05,213.234,215.415,217.596,219.774,221.951,224.128,226.303,228.476,230.649,232.821,234.992,237.162,239.333,241.501,243.667,245.832,247.995,250.158,252.32,254.483,256.644,258.804,260.962,263.119,265.276,267.432,269.588,271.742,273.895,276.046,278.197,280.348,282.498,284.647,286.795,288.943,291.09,293.237,295.383,297.53,299.673,301.809,303.943,306.07,308.191,310.312,312.429,314.543,316.656,318.764,320.871,322.977,325.081,327.185,329.289,331.393,333.496,335.596,337.695,339.794,341.893,343.988,346.079,348.167,350.253,352.336,354.416,356.495,358.573,360.651,362.729,364.805,366.879,368.951,371.02,373.086,375.151,377.215,379.279,381.343,383.406,385.469,387.532,389.594,391.651,393.683,395.716,397.749,399.779,401.807,403.83,405.854,407.876,409.897,411.918,413.938,415.958,417.978,419.997,422.014,424.031,426.047,428.049,430.049,432.046,434.042,436.03,438.013
115,27.708,27.712,27.725,27.745,27.773,27.81,27.855,27.907,27.968,28.036,28.113,28.197,28.289,28.388,28.495,28.61,28.732,28.861,28.997,29.141,29.291,29.449,29.613,29.783,29.96,30.144,30.63,31.153,31.712,32.304,32.927,33.58,34.261,34.968,35.7,36.455,37.231,38.027,38.842,39.674,40.523,41.387,42.265,43.156,44.06,44.975,45.901,46.837,47.783,48.738,49.7,50.671,51.648,52.633,53.624,54.621,56.631,58.66,60.708,62.77,64.847,66.935,69.035,71.145,73.263,75.389,77.522,79.662,81.807,83.958,86.114,88.273,90.437,92.604,94.774,96.948,99.124,101.302,103.483,105.666,107.85,110.037,112.224,114.414,116.604,118.796,120.988,123.182,125.377,127.572,129.768,131.964,134.161,136.359,138.556,140.755,142.953,145.151,147.35,149.549,151.748,153.946,156.145,158.343,160.54,162.738,164.935,167.132,169.33,171.527,173.722,175.916,178.109,180.303,182.496,184.689,186.879,189.068,191.255,193.44,195.624,197.808,199.991,202.174,204.357,206.538,208.719,210.9,213.076,215.253,217.43,219.604,221.778,223.951,226.122,228.293,230.464,232.634,234.803,236.969,239.134,241.297,243.46,245.623,247.786,249.948,252.108,254.266,256.424,258.581,260.737,262.894,265.049,267.202,269.354,271.506,273.656,275.807,277.957,280.105,282.253,284.401,286.548,288.695,290.841,292.988,295.13,297.266,299.4,301.527,303.649,305.77,307.888,310.003,312.116,314.225,316.332,318.439,320.543,322.647,324.752,326.856,328.959,331.06,333.159,335.258,337.358,339.455,341.547,343.636,345.723,347.808,349.889,351.969,354.047,356.125,358.203,360.281,362.356,364.429,366.499,368.567,370.633,372.697,374.761,376.825,378.889,380.952,383.015,385.077,387.139,389.188,391.22,393.253,395.286,397.315,399.342,401.366,403.389,405.411,407.432,409.453,411.473,413.493,415.513,417.531,419.548,421.565,423.579,425.581,427.58,429.577,431.573,433.56,435.543,437.521
120,28.827,28.831,28.842,28.862,28.889,28.924,28.967,29.017,29.075,29.14,29.213,29.294,29.382,29.477,29.579,29.689,29.806,29.929,30.06,30.198,30.342,30.493,30.65,30.814,30.984,31.161,31.628,32.132,32.67,33.242,33.844,34.476,35.136,35.822,36.533,37.267,38.022,38.798,39.592,40.405,41.234,42.079,42.939,43.813,44.699,45.597,46.507,47.427,48.357,49.296,50.244,51.2,52.164,53.135,54.113,55.097,57.082,59.089,61.115,63.157,65.215,67.285,69.368,71.461,73.564,75.675,77.795,79.921,82.054,84.192,86.336,88.484,90.637,92.794,94.955,97.118,99.285,101.455,103.627,105.801,107.978,110.156,112.336,114.518,116.701,118.886,121.071,123.258,125.446,127.634,129.824,132.014,134.205,136.396,138.587,140.779,142.972,145.164,147.357,149.55,151.743,153.936,156.129,158.322,160.514,162.707,164.898,167.089,169.28,171.469,173.658,175.846,178.033,180.22,182.405,184.589,186.772,188.955,191.138,193.322,195.504,197.685,199.866,202.046,204.223,206.399,208.576,210.752,212.925,215.098,217.271,219.442,221.612,223.783,225.953,228.121,230.287,232.453,234.616,236.779,238.942,241.104,243.267,245.427,247.586,249.743,251.901,254.057,256.214,258.37,260.523,262.676,264.828,266.979,269.129,271.28,273.429,275.577,277.725,279.873,282.02,284.166,286.313,288.459,290.599,292.735,294.868,296.995,299.117,301.238,303.358,305.472,307.586,309.696,311.803,313.911,316.015,318.119,320.224,322.328,324.432,326.533,328.633,330.732,332.831,334.929,337.024,339.114,341.202,343.287,345.37,347.451,349.53,351.608,353.686,355.764,357.84,359.914,361.987,364.055,366.122,368.188,370.252,372.316,374.38,376.443,378.506,380.569,382.631,384.693,386.732,388.765,390.797,392.829,394.858,396.884,398.908,400.931,402.952,404.974,406.994,409.014,411.034,413.054,415.072,417.089,419.106,421.118,423.119,425.119,427.115,429.11,431.097,433.08,435.057,437.035
125,29.943,29.947,29.958,29.977,30.003,30.036,30.077,30.125,30.18,30.243,30.313,30.39,30.474,30.566,30.664,30.769,30.881,31.0,31.125,31.257,31.396,31.54,31.692,31.849,32.013,32.183,32.633,33.119,33.638,34.19,34.773,35.385,36.025,36.69,37.381,38.094,38.83,39.586,40.361,41.154,41.965,42.791,43.633,44.489,45.358,46.239,47.132,48.036,48.951,49.875,50.808,51.75,52.7,53.657,54.622,55.593,57.554,59.538,61.541,63.563,65.601,67.653,69.717,71.794,73.881,75.977,78.082,80.194,82.314,84.44,86.572,88.708,90.85,92.996,95.146,97.3,99.457,101.618,103.781,105.946,108.114,110.284,112.456,114.63,116.806,118.982,121.161,123.34,125.521,127.703,129.885,132.069,134.253,136.437,138.622,140.808,142.994,145.18,147.366,149.552,151.739,153.925,156.111,158.297,160.483,162.668,164.853,167.038,169.222,171.405,173.588,175.771,177.954,180.137,182.319,184.5,186.681,188.862,191.041,193.218,195.395,197.571,199.748,201.922,204.095,206.269,208.442,210.612,212.783,214.954,217.124,219.294,221.459,223.625,225.79,227.953,230.116,232.279,234.442,236.604,238.763,240.922,243.08,245.238,247.394,249.55,251.707,253.861,256.014,258.166,260.317,262.468,264.618,266.768,268.916,271.064,273.212,275.359,277.506,279.653,281.799,283.943,286.082,288.217,290.349,292.476,294.598,296.719,298.838,300.953,303.067,305.178,307.285,309.393,311.498,313.602,315.706,317.81,319.914,322.016,324.117,326.216,328.315,330.414,332.51,334.601,336.69,338.777,340.861,342.941,345.022,347.1,349.178,351.256,353.334,355.408,357.482,359.552,361.62,363.686,365.751,367.815,369.879,371.943,374.006,376.069,378.131,380.193,382.251,384.284,386.317,388.35,390.381,392.409,394.434,396.458,398.48,400.502,402.523,404.543,406.564,408.584,410.603,412.621,414.638,416.654,418.665,420.664,422.664,424.66,426.655,428.641,430.623,432.6,434.578,436.552
